,Unnamed: 0,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,model_answer,concept_num,set,code_eval,human_lq,chance,coverage_manual_code,full_coverage_manual_code,consistency
203,7916,hg03,True,62,18,1,24,1,0.951336707962696,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue triangle,True,hg03,19,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
204,7917,hg03,True,63,19,1,25,0,0.9783191916812938,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium blue rectangle,True,hg03,20,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
205,7918,hg03,True,64,19,0,0,25,0.0025312443243592,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small yellow triangle,False,hg03,20,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
206,7919,hg03,True,65,19,0,0,25,0.0050672172197891,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green triangle,False,hg03,20,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
207,7920,hg03,True,66,19,0,0,25,0.0008375802932505,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow rectangle,False,hg03,20,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
208,7921,hg03,True,67,19,1,24,1,0.9726131092919558,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue rectangle,True,hg03,20,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
209,7922,hg03,True,68,20,0,0,25,0.0003707143988549,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green triangle,False,hg03,21,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
210,7923,hg03,True,69,20,0,0,25,0.0001413757012187,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow triangle,False,hg03,21,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
211,7924,hg03,True,70,20,1,24,1,0.9938482035003062,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue circle,True,hg03,21,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
212,7925,hg03,True,71,21,0,0,24,0.007209919634306,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large yellow rectangle,False,hg03,22,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
213,7926,hg03,True,72,21,0,0,24,0.0001940095094141,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green triangle,False,hg03,22,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
214,7927,hg03,True,73,21,0,0,24,0.009304144128464,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large green rectangle,False,hg03,22,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
215,7928,hg03,True,74,22,0,0,24,0.000194661809246,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small green triangle,False,hg03,23,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
216,7929,hg03,True,75,22,0,0,24,0.0001460381027982,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green triangle,False,hg03,23,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
217,7930,hg03,True,76,22,1,23,1,0.9866609734318672,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large blue circle,True,hg03,23,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
218,7931,hg03,True,77,22,1,23,1,0.985751038709168,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",small blue rectangle,True,hg03,23,True,0.9695798319327732,0.5761451516954194,1.0,1.0,True
219,7932,hg03,True,78,23,0,0,23,0.0018668387855313,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium green rectangle,False,hg03,24,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
220,7933,hg03,True,79,24,0,0,23,0.0006707176786449,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",medium yellow rectangle,False,hg03,25,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
221,7934,hg03,True,80,24,0,0,23,0.0049985056879222,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large yellow triangle,False,hg03,25,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
222,7935,hg03,True,81,24,0,0,23,0.0184212406776396,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",not yellow and not green,"def is_rule(obj):
    return not obj.yellow and not obj.green",large yellow circle,False,hg03,25,False,0.9695798319327732,0.5761451516954194,1.0,1.0,True
223,612,hg04,True,0,0,0,14,12,0.3941442081030572,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow rectangle,False,hg04,1,True,0.9671717171717172,0.6473469387755102,,0.22857142857142856,False
224,613,hg04,True,1,1,0,5,21,0.2607084963896113,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow triangle,False,hg04,2,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
225,614,hg04,True,2,1,0,8,18,0.4383595746223818,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue rectangle,False,hg04,2,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
226,615,hg04,True,3,1,0,8,18,0.4175918469371708,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,False,hg04,2,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
227,616,hg04,True,4,2,0,2,24,0.2115236675268761,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,False,hg04,3,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
228,617,hg04,True,5,2,0,4,22,0.2202872276949392,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green triangle,False,hg04,3,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
229,618,hg04,True,6,2,0,3,23,0.2033039516800272,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue triangle,False,hg04,3,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
230,619,hg04,True,7,2,0,5,21,0.2485738498202181,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue rectangle,False,hg04,3,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
231,620,hg04,True,8,3,0,1,23,0.0753850251523999,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green triangle,False,hg04,4,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
232,621,hg04,True,9,3,0,2,22,0.1533737755062247,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,False,hg04,4,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
233,622,hg04,True,10,3,0,2,22,0.0567867063064113,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,False,hg04,4,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
234,623,hg04,True,11,3,0,5,19,0.0847565563019543,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow rectangle,False,hg04,4,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
235,624,hg04,True,12,3,0,2,22,0.055643673066811,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue rectangle,False,hg04,4,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
236,625,hg04,True,13,4,1,5,19,0.3537045171299268,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green circle,False,hg04,5,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
237,626,hg04,True,14,4,0,1,23,0.0599096943668655,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,False,hg04,5,False,0.9671717171717172,0.6473469387755102,1.0,0.7714285714285715,True
238,627,hg04,True,15,5,0,0,23,0.0734355552054921,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small yellow triangle,False,hg04,6,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
239,628,hg04,True,16,5,1,12,11,0.654177847018559,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green circle,True,hg04,6,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
240,629,hg04,True,17,5,0,0,23,0.0805157448651243,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green triangle,False,hg04,6,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
241,630,hg04,True,18,5,0,1,22,0.0516226901072514,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue triangle,False,hg04,6,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
242,631,hg04,True,19,5,1,22,1,0.6426862504772543,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green circle,True,hg04,6,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
243,632,hg04,True,20,6,1,21,2,0.9303655969135888,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green circle,True,hg04,7,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
244,633,hg04,True,21,6,0,2,21,0.0268602692561898,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small yellow rectangle,False,hg04,7,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
245,634,hg04,True,22,7,1,15,8,0.5537429164364766,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue circle,True,hg04,8,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
246,635,hg04,True,23,7,0,1,22,0.0341100022902764,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue rectangle,False,hg04,8,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
247,636,hg04,True,24,7,0,0,23,0.0227426771366481,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green triangle,False,hg04,8,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
248,637,hg04,True,25,8,0,0,23,0.0266402175788016,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small yellow rectangle,False,hg04,9,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
249,638,hg04,True,26,8,1,23,0,0.8231794777793766,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue circle,True,hg04,9,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
250,639,hg04,True,27,8,0,1,22,0.0240953286121339,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green rectangle,False,hg04,9,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
251,640,hg04,True,28,8,1,23,0,0.9111745348374142,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green circle,True,hg04,9,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
252,641,hg04,True,29,9,1,22,1,0.9277010413634345,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small yellow circle,True,hg04,10,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
253,642,hg04,True,30,9,0,1,22,0.0273352536229367,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue rectangle,False,hg04,10,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
254,643,hg04,True,31,10,1,21,2,0.957982046321149,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green circle,True,hg04,11,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
255,644,hg04,True,32,10,0,2,21,0.0152176265130492,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue rectangle,False,hg04,11,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
256,645,hg04,True,33,10,1,23,0,0.965649614982908,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow circle,True,hg04,11,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
257,646,hg04,True,34,10,0,0,23,0.0512382569961573,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue triangle,False,hg04,11,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
258,647,hg04,True,35,11,0,0,23,0.0218255053395068,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow triangle,False,hg04,12,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
259,648,hg04,True,36,11,0,0,23,0.0150683645704248,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,12,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
260,649,hg04,True,37,12,1,20,3,0.9585268273804104,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow circle,True,hg04,13,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
261,650,hg04,True,38,12,0,1,22,0.0114872777098753,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow triangle,False,hg04,13,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
262,651,hg04,True,39,12,0,2,21,0.0242746779586013,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue triangle,False,hg04,13,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
263,652,hg04,True,40,12,0,2,21,0.0226432979321771,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue triangle,False,hg04,13,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
264,653,hg04,True,41,13,1,21,2,0.9654543845427952,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green circle,True,hg04,14,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
265,654,hg04,True,42,13,0,1,22,0.0219602373844054,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow rectangle,False,hg04,14,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
266,655,hg04,True,43,13,1,21,2,0.8161476071265951,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue circle,True,hg04,14,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
267,656,hg04,True,44,13,0,1,22,0.0041064910059276,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow triangle,False,hg04,14,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
268,657,hg04,True,45,14,0,1,22,0.0024838946502541,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,15,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
269,658,hg04,True,46,15,1,20,2,0.8970464576730137,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue circle,True,hg04,16,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
270,659,hg04,True,47,15,1,20,2,0.9794196968954338,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow circle,True,hg04,16,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
271,660,hg04,True,48,15,0,1,21,0.007057784145104,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green rectangle,False,hg04,16,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
272,661,hg04,True,49,15,0,1,21,0.0016922707766298,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,16,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
273,662,hg04,True,50,15,0,2,20,0.0041736031218988,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green triangle,False,hg04,16,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
274,663,hg04,True,51,16,0,1,21,0.0009956453043287,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green triangle,False,hg04,17,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
275,664,hg04,True,52,16,0,0,22,0.000426197678621,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,17,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
276,665,hg04,True,53,17,0,0,22,0.0194267601807496,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow rectangle,False,hg04,18,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
277,666,hg04,True,54,18,1,21,1,0.960625508756152,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large yellow circle,True,hg04,19,True,0.9671717171717172,0.6473469387755102,1.0,1.0,True
278,667,hg04,True,55,18,0,0,22,0.0152926098851366,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue rectangle,False,hg04,19,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
279,668,hg04,True,56,18,0,2,20,0.0127575449505457,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small yellow rectangle,False,hg04,19,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
280,669,hg04,True,57,19,0,1,21,0.0234601777767693,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue triangle,False,hg04,20,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
281,670,hg04,True,58,20,0,0,22,0.0077896187912074,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue rectangle,False,hg04,21,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
282,671,hg04,True,59,20,0,1,21,0.0068284572388392,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue triangle,False,hg04,21,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
283,672,hg04,True,60,20,0,1,21,0.0027435210458861,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small blue rectangle,False,hg04,21,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
284,673,hg04,True,61,20,0,0,22,0.0077712834320209,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green rectangle,False,hg04,21,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
285,674,hg04,True,62,21,0,0,22,0.0009444744857773,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green rectangle,False,hg04,22,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
286,675,hg04,True,63,21,0,0,22,0.0024986778462334,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,22,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
287,676,hg04,True,64,22,0,2,20,0.0022787926644696,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium green triangle,False,hg04,23,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
288,677,hg04,True,65,23,0,0,22,0.0016934102592358,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large green triangle,False,hg04,24,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
289,678,hg04,True,66,24,0,1,21,0.0087927677031984,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",large blue rectangle,False,hg04,25,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
290,679,hg04,True,67,24,0,2,20,0.0018288748924533,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",small green triangle,False,hg04,25,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
291,680,hg04,True,68,24,0,1,21,0.0082906549301924,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow triangle,False,hg04,25,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
292,681,hg04,True,69,24,0,1,21,0.0065927341167935,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium blue rectangle,False,hg04,25,False,0.9671717171717172,0.6473469387755102,1.0,1.0,True
293,8307,hg05,True,0,0,1,11,14,0.4363171605180014,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green triangle,False,hg05,1,True,0.9619565217391304,0.5394520893826538,,0.6404494382022472,False
294,8308,hg05,True,1,0,1,12,13,0.4311868668211218,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow rectangle,False,hg05,1,True,0.9619565217391304,0.5394520893826538,,0.6404494382022472,False
295,8309,hg05,True,2,0,1,15,10,0.4276201958606407,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow triangle,False,hg05,1,True,0.9619565217391304,0.5394520893826538,,0.6404494382022472,False
296,8310,hg05,True,3,0,1,7,18,0.4976947237192916,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,False,hg05,1,True,0.9619565217391304,0.5394520893826538,,0.6404494382022472,False
297,8311,hg05,True,4,1,1,17,8,0.7405883332498888,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue rectangle,True,hg05,2,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
298,8312,hg05,True,5,1,1,22,3,0.861551757186703,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green triangle,True,hg05,2,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
299,8313,hg05,True,6,1,1,22,3,0.8457973317252935,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue triangle,True,hg05,2,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
300,8314,hg05,True,7,2,0,12,13,0.6150031431791376,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow circle,True,hg05,3,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
301,8315,hg05,True,8,2,1,25,0,0.8795272608790583,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,True,hg05,3,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
302,8316,hg05,True,9,2,0,11,14,0.7254604010043976,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue circle,True,hg05,3,True,0.9619565217391304,0.5394520893826538,1.0,0.6404494382022472,True
303,8317,hg05,True,10,3,1,22,3,0.8235534738282694,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",small yellow triangle,True,hg05,4,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
304,8318,hg05,True,11,3,1,25,0,0.7784014661878018,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",large yellow triangle,True,hg05,4,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
305,8319,hg05,True,12,4,1,21,4,0.8426559446617147,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",medium blue triangle,True,hg05,5,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
306,8320,hg05,True,13,4,1,25,0,0.9329855028038307,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",large green triangle,True,hg05,5,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
307,8321,hg05,True,14,4,1,25,0,0.9509137785247505,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",small blue triangle,True,hg05,5,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
308,8322,hg05,True,15,4,1,24,1,0.8102079220120685,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",medium blue rectangle,True,hg05,5,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
309,8323,hg05,True,16,4,0,1,24,0.4608334952536097,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",large blue circle,False,hg05,5,False,0.9619565217391304,0.5394520893826538,1.0,1.0,True
310,8324,hg05,True,17,5,1,21,3,0.8865922218740251,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",medium yellow rectangle,True,hg05,6,True,0.9619565217391304,0.5394520893826538,1.0,1.0,True
311,8325,hg05,True,18,5,0,1,23,0.285678471876622,"""λx.apply7(not,apply1(circle,x.o))""
",not circle,"def is_rule(obj):
    return not obj.circle",large green circle,False,hg05,6,False,0.9619565217391304,0.5394520893826538,1.0,1.0,True
